Name,Source,Sector,Industry
"GNC Holdings, Inc.",10K,9,85
"SolarEdge Technologies, Inc.",10K,3,33
Arconic Inc.,10K,2,23
"Estee Lauder Companies, Inc. (The)",10K,9,88
Ingredion Incorporated,10K,2,26
"Patterson Companies, Inc.",10K,1,6
Southwest Airlines Company,10K,2,15
J.M. Smucker Company (The),10K,9,86
Cinemark Holdings Inc,10K,7,67
"SandRidge Energy, Inc.",10K,2,28
Axis Capital Holdings Limited,10K,6,55
"Altice USA, Inc.",10K,7,65
PACCAR Inc.,10K,4,41
Ellington Financial Inc.,10K,8,72
"Group 1 Automotive, Inc.",10K,4,43
Cinedigm Corp,10K,7,67
"Castlight Health, inc.",10K,8,77
Santander Consumer USA Holdings Inc.,10K,8,84
PPlus Trust,10K,6,59
Oshkosh Corporation,10K,4,40
"Assembly Biosciences, Inc.",10K,1,4
"Waste Management, Inc.",10K,2,19
Eastern Company (The),10K,4,45
National HealthCare Corporation,10K,8,76
Cincinnati Bell Inc,10K,7,65
Clean Energy Fuels Corp.,10K,4,42
Capital Southwest Corporation,10K,8,72
Goldfield Corporation (The),10K,2,18
Credit Acceptance Corporation,10K,8,84
International Speedway Corporation,10K,10,95
"Cytokinetics, Incorporated",10K,1,2
California Water  Service Group Holding,10K,2,29
ChannelAdvisor Corporation,10K,9,91
"LGL Group, Inc. (The)",10K,3,36
Matador Resources Company,10K,2,28
The York Water Company,10K,2,29
"Hawaiian Electric Industries, Inc.",10K,2,30
"O&#39;Reilly Automotive, Inc.",10K,4,43
Cray Inc,10K,3,39
"J. Alexander&#39;s Holdings, Inc.",10K,10,93
"Entergy Louisiana, Inc.",10K,6,59
Glaukos Corporation,10K,1,4
"BioScrip, Inc.",10K,8,72
Arlington Asset Investment Corp,10K,6,59
First Horizon National Corporation,10K,5,53
"Select Energy Services, Inc.",10K,2,16
New York Times Company (The),10K,7,68
Pioneer Energy Services Corp.,10K,2,16
"WesBanco, Inc.",10K,5,53
Nabors Industries Ltd.,10K,2,16
The ExOne Company,10K,3,37
"MACOM Technology Solutions Holdings, Inc.",10K,3,38
"Copart, Inc.",10K,4,43
"Kforce, Inc.",10K,8,80
Glu Mobile Inc.,10K,7,66
Hanmi Financial Corporation,10K,5,53
"Presidio, Inc.",10K,7,60
Kimbell Royalty Partners,10K,2,28
Dynasil Corporation of America,10K,1,7
"Saul Centers, Inc.",10K,10,100
"Stoneridge, Inc.",10K,4,45
Edison International,10K,2,30
"Regional Health Properties, Inc.",10K,8,76
"Computer Programs and Systems, Inc.",10K,8,77
Oil-Dri Corporation Of America,10K,2,23
Cambridge Bancorp,10K,5,53
CSX Corporation,10K,2,22
"BIO-key International, Inc.",10K,7,62
"Goldman Sachs Group, Inc. (The)",10K,8,72
"Manhattan Associates, Inc.",10K,7,60
Hewlett Packard Enterprise Company,10K,7,64
Sirius XM Holdings Inc.,10K,7,65
"FlexShopper, Inc.",10K,8,84
Scientific Games Corp,10K,10,95
"Diplomat Pharmacy, Inc.",10K,1,8
Frontier Communications Corporation,10K,7,65
"Donnelley Financial Solutions, Inc.",10K,8,72
Tiffany & Co.,10K,9,88
IBERIABANK Corporation,10K,5,53
"KalVista Pharmaceuticals, Inc.",10K,1,4
"Henry Schein, Inc.",10K,1,8
Duke Energy Corporation,10K,2,30
BP Prudhoe Bay Royalty Trust,10K,8,72
Akers Biosciences Inc.,10K,8,72
Splunk Inc.,10K,7,60
Denbury Resources Inc.,10K,2,28
Carpenter Technology Corporation,10K,4,51
"Alexandria Real Estate Equities, Inc.",10K,10,100
Sensata Technologies Holding plc,10K,4,45
Adesto Technologies Corporation,10K,3,38
Northeast Bank,10K,5,53
"Archrock, Inc.",10K,2,16
"Lexicon Pharmaceuticals, Inc.",10K,1,2
"Allete, Inc.",10K,2,30
Riverview Financial Corporation,10K,8,72
"Dare Bioscience, Inc.",10K,8,72
Luther Burbank Corporation,10K,5,52
"SkyWest, Inc.",10K,2,15
"Vermillion, Inc.",10K,1,11
"Synthesis Energy Systems, Inc.",10K,2,22
Martin Midstream Partners L.P.,10K,8,72
AAR Corp.,10K,2,15
SM Energy Company,10K,2,28
"Laureate Education, Inc.",10K,8,75
Granite Point Mortgage Trust Inc.,10K,6,59
"Charles River Laboratories International, Inc.",10K,1,9
FutureFuel Corp.,10K,2,25
"Summit Financial Group, Inc.",10K,5,53
Technical Communications Corporation,10K,3,39
"Phunware, Inc.",10K,8,69
"Broadridge Financial Solutions, Inc.",10K,6,56
Big Rock Partners Acquisition Corp.,10K,8,72
"MYR Group, Inc.",10K,2,18
Entravision Communications Corporation,10K,7,68
Marine Products Corporation,10K,4,41
"ViaSat, Inc.",10K,3,39
"Cardlytics, Inc.",10K,8,83
"ICU Medical, Inc.",10K,1,7
"Teligent, Inc.",10K,1,8
"ONEOK, Inc.",10K,2,31
"Aerie Pharmaceuticals, Inc.",10K,1,4
"Emerald Expositions Events, Inc.",10K,8,73
"Great Southern Bancorp, Inc.",10K,5,52
E*TRADE Financial Corporation,10K,6,56
"Interpublic Group of Companies, Inc. (The)",10K,8,79
"Redwood Trust, Inc.",10K,6,59
Imax Corporation,10K,7,67
Trimble Inc.,10K,3,34
"Stag Industrial, Inc.",10K,10,100
The KEYW Holding Corporation,10K,2,17
"Micron Solutions, Inc.",10K,1,7
Garrison Capital Inc.,10K,6,58
On Track Innovations Ltd,10K,3,34
"AAC Holdings, Inc.",10K,8,76
"U.S. Silica Holdings, Inc.",10K,2,23
"Olympic Steel, Inc.",10K,4,51
First United Corporation,10K,5,53
"Gevo, Inc.",10K,2,25
"First Mid Bancshares, Inc.",10K,5,53
The Carlyle Group L.P.,10K,6,57
Avadel Pharmaceuticals plc,10K,1,4
"Zedge, Inc.",10K,7,66
"Second Sight Medical Products, Inc.",10K,8,72
"SELLAS Life Sciences Group, Inc.",10K,1,2
"Equinix, Inc.",10K,7,65
"TrueBlue, Inc.",10K,8,74
Jazz Pharmaceuticals plc,10K,1,4
"CryoPort, Inc.",10K,1,10
First Financial Bancorp.,10K,5,53
"Lithia Motors, Inc.",10K,4,43
Gentherm Inc,10K,4,45
Key Tronic Corporation,10K,4,45
"PNM Resources, Inc. (Holding Co.)",10K,2,30
Aspen Group Inc.,10K,9,92
"Avis Budget Group, Inc.",10K,8,74
Panhandle Royalty Company,10K,2,28
"NN, Inc.",10K,3,37
Constellation Alpha Capital Corp.,10K,8,69
"Iteris, Inc.",10K,3,34
"ConnectOne Bancorp, Inc.",10K,8,72
"NRG Energy, Inc.",10K,2,30
FGL Holdings,10K,8,69
Chesapeake Utilities Corporation,10K,2,30
SRC Energy Inc.,10K,2,28
La-Z-Boy Incorporated,10K,9,88
Alio Gold Inc.,10K,2,26
Costco Wholesale Corporation,10K,9,89
Cleveland-Cliffs Inc.,10K,2,22
"PriceSmart, Inc.",10K,8,72
Kraton Corporation,10K,2,23
"World Wrestling Entertainment, Inc.",10K,7,67
"Neurocrine Biosciences, Inc.",10K,1,4
Avalon GloboCare Corp.,10K,7,61
Range Resources Corporation,10K,2,28
"Synchronoss Technologies, Inc.",10K,7,65
"Community Trust Bancorp, Inc.",10K,5,53
"Armata Pharmaceuticals, Inc.",10K,8,72
"Ventas, Inc.",10K,10,99
TechnipFMC plc,10K,2,18
Crown Castle International Corporation,10K,10,98
"NetApp, Inc.",10K,7,64
CTI BioPharma Corp.,10K,1,4
"Verisk Analytics, Inc.",10K,8,81
"MasterCraft Boat Holdings, Inc.",10K,4,41
AT&T Inc.,10K,7,65
Navient Corporation,10K,8,84
"National Western Life Group, Inc.",10K,6,54
"Herman Miller, Inc.",10K,4,47
"Microvision, Inc.",10K,3,35
Teva Pharmaceutical Industries Limited,10K,1,8
"RE/MAX Holdings, Inc.",10K,8,82
"Compass Minerals International, Inc.",10K,2,23
Haemonetics Corporation,10K,1,5
"Wesco Aircraft Holdings, Inc.",10K,4,44
"German American Bancorp, Inc.",10K,5,53
"Easterly Government Properties, Inc.",10K,10,100
SCWorx Corp.,10K,7,67
"Air T, Inc.",10K,4,44
Incyte Corporation,10K,1,2
Siebert Financial Corp.,10K,6,56
Intel Corporation,10K,3,38
Molson Coors Brewing  Company,10K,9,86
"MarketAxess Holdings, Inc.",10K,6,56
"Nature&#39;s Sunshine Products, Inc.",10K,9,85
At Home Group Inc.,10K,9,89
"Advaxis, Inc.",10K,1,2
"Marrone Bio Innovations, Inc.",10K,2,24
"C.H. Robinson Worldwide, Inc.",10K,2,13
"Vaxart, Inc.",10K,1,4
Cortland Bancorp,10K,8,72
"B. Riley Financial, Inc.",10K,8,82
Hubbell Inc,10K,4,50
Main Street Capital Corporation,10K,6,58
"Thor Industries, Inc.",10K,4,41
Civeo Corporation,10K,8,72
STERIS plc,10K,1,12
"M/I Homes, Inc.",10K,10,96
"Carbo Ceramics, Inc.",10K,2,20
Darling Ingredients Inc.,10K,9,86
"ARC Document Solutions, Inc.",10K,7,63
Quest Resource Holding Corporation,10K,8,70
"Guaranty Bancshares, Inc.",10K,5,53
"AcelRx Pharmaceuticals, Inc.",10K,1,4
AllianzGI Convertible & Income 2024 Target Term Fund,10K,5,53
Northern Trust Corporation,10K,5,53
"Salem Media Group, Inc.",10K,7,68
"Akoustis Technologies, Inc.",10K,3,38
"Foot Locker, Inc.",10K,8,72
"GTT Communications, Inc.",10K,7,65
Oak Valley Bancorp (CA),10K,5,53
"Albireo Pharma, Inc.",10K,1,3
"Douglas Dynamics, Inc.",10K,4,48
Quotient Limited,10K,1,5
Allstate Corporation (The),10K,6,55
"XpresSpa Group, Inc.",10K,7,66
Ampco-Pittsburgh Corporation,10K,4,51
"Maiden Holdings, Ltd.",10K,6,54
IDT Corporation,10K,7,65
"T-Mobile US, Inc.",10K,7,65
"Novus Therapeutics, Inc.",10K,1,1
Sotherly Hotels Inc.,10K,10,94
"e.l.f. Beauty, Inc.",10K,9,85
"Business First Bancshares, Inc.",10K,5,53
"U.S. Auto Parts Network, Inc.",10K,9,91
Hovnanian Enterprises Inc,10K,10,96
"Aware, Inc.",10K,3,39
"Alphatec Holdings, Inc.",10K,1,6
"Del Frisco&#39;s Restaurant Group, Inc.",10K,10,93
Ryerson Holding Corporation,10K,4,51
"FARO Technologies, Inc.",10K,8,72
"Steven Madden, Ltd.",10K,9,88
"Natera, Inc.",10K,1,11
Johnson Outdoors Inc.,10K,9,88
Quintana Energy Services Inc.,10K,2,16
"Dave & Buster&#39;s Entertainment, Inc.",10K,10,93
Cimarex Energy Co,10K,2,28
Evoqua Water Technologies Corp.,10K,4,50
Apollo Investment Corporation,10K,6,58
R1 RCM Inc.,10K,8,77
"Hub Group, Inc.",10K,2,13
"James River Group Holdings, Ltd.",10K,6,55
"FSB Bancorp, Inc.",10K,5,52
"Dynex Capital, Inc.",10K,6,59
"HFF, Inc.",10K,8,82
Quotient Technology Inc.,10K,7,66
"One Liberty Properties, Inc.",10K,10,100
"Autoliv, Inc.",10K,4,45
"FTS International, Inc.",10K,2,16
"Bio-Rad Laboratories, Inc.",10K,1,12
"KemPharm, Inc.",10K,1,4
"SGOCO Group, Ltd",10K,8,69
Welltower Inc.,10K,10,99
Tennant Company,10K,3,36
"Regeneron Pharmaceuticals, Inc.",10K,1,2
CRISPR Therapeutics AG,10K,1,1
"Palatin Technologies, Inc.",10K,1,4
"Stock Yards Bancorp, Inc.",10K,5,53
"Triumph Group, Inc.",10K,8,72
"Miller Industries, Inc.",10K,4,40
"JAKKS Pacific, Inc.",10K,9,87
One Madison Corporation,10K,8,69
"Old Line Bancshares, Inc.",10K,5,53
DowDuPont Inc.,10K,2,23
Chesapeake Granite Wash Trust,10K,2,27
"Lee Enterprises, Incorporated",10K,7,68
The Intergroup Corporation,10K,10,94
"Workday, Inc.",10K,7,60
Sachem Capital Corp.,10K,6,59
"Concert Pharmaceuticals, Inc.",10K,8,72
"Nicholas Financial, Inc.",10K,8,84
Independent Bank Corporation,10K,5,53
"MGP Ingredients, Inc.",10K,2,26
"Trevena, Inc.",10K,1,4
Continental Materials Corporation,10K,4,47
Huntsman Corporation,10K,8,72
"WideOpenWest, Inc.",10K,7,65
KB Home,10K,10,96
"BlackLine, Inc.",10K,7,60
"Titan Pharmaceuticals, Inc.",10K,1,4
"Collectors Universe, Inc.",10K,8,72
STORE Capital Corporation,10K,8,72
WSFS Financial Corporation,10K,5,53
Superconductor Technologies Inc.,10K,3,39
"Trinity Industries, Inc.",10K,4,40
Acceleron Pharma Inc.,10K,1,4
"Vitamin Shoppe, Inc",10K,9,85
"PB Bancorp, Inc.",10K,8,72
First Financial Corporation Indiana,10K,5,53
"RadNet, Inc.",10K,8,76
"Rimini Street, Inc.",10K,8,69
"Aquinox Pharmaceuticals, Inc.",10K,1,1
"National Security Group, Inc.",10K,6,54
Bright Horizons Family Solutions Inc.,10K,8,76
New Media Investment Group Inc.,10K,7,68
"Parke Bancorp, Inc.",10K,5,52
Exelon Corporation,10K,2,30
"Valeritas Holdings, Inc.",10K,8,72
Eagle Bulk Shipping Inc.,10K,2,14
"American Software, Inc.",10K,8,72
Monroe Capital Corporation,10K,6,58
"Gap, Inc. (The)",10K,9,89
"Achillion Pharmaceuticals, Inc.",10K,1,4
Parker-Hannifin Corporation,10K,8,72
"SailPoint Technologies Holdings, Inc.",10K,7,60
Axovant Gene Therapies Ltd.,10K,8,72
"Lantronix, Inc.",10K,7,64
"Athersys, Inc.",10K,1,2
Bryn Mawr Bank Corporation,10K,5,53
Majesco,10K,7,60
HNI Corporation,10K,8,72
"Columbia Property Trust, Inc.",10K,10,100
WAVE Life Sciences Ltd.,10K,1,1
"Simon Property Group, Inc.",10K,10,100
Duke Realty Corporation,10K,10,100
First Busey Corporation,10K,5,53
Abraxas Petroleum Corporation,10K,2,28
"NCS Multistage Holdings, Inc.",10K,8,72
"Polar Power, Inc.",10K,3,33
Chase Corporation,10K,3,36
Office Properties Income Trust,10K,10,100
Harris Corporation,10K,3,39
"Surmodics, Inc.",10K,1,8
"Genomic Health, Inc.",10K,8,72
Mercury Systems Inc,10K,3,39
ADT Inc.,10K,8,74
OncoSec Medical Incorporated,10K,9,91
"Applied Optoelectronics, Inc.",10K,3,38
"On Deck Capital, Inc.",10K,8,84
"Recro Pharma, Inc.",10K,1,4
Kingold Jewelry Inc.,10K,8,69
Herbalife Nutrition Ltd.,10K,9,85
"Monolithic Power Systems, Inc.",10K,3,38
First Internet Bancorp,10K,5,53
"Flagstar Bancorp, Inc.",10K,5,53
"Amicus Therapeutics, Inc.",10K,1,2
"American Finance Trust, Inc.",10K,10,100
"Pyxus International, Inc.",10K,2,26
"Citi Trends, Inc.",10K,9,89
"Weyco Group, Inc.",10K,9,88
Realty Income Corporation,10K,10,100
LivaNova PLC,10K,1,6
CPI Card Group Inc.,10K,8,72
SEI Investments Company,10K,6,56
IntriCon Corporation,10K,3,34
Global Eagle Entertainment Inc.,10K,8,69
"Bonanza Creek Energy, Inc.",10K,2,28
HOOKIPA Pharma Inc.,10K,9,86
"OpGen, Inc.",10K,1,11
"AMAG Pharmaceuticals, Inc.",10K,1,3
"First Solar, Inc.",10K,3,33
"C&J Energy Services, Inc",10K,2,16
"NI Holdings, Inc.",10K,6,55
PPL Corporation,10K,2,30
"Tile Shop Hldgs, Inc.",10K,9,89
Seritage Growth Properties,10K,10,100
Chemung Financial Corp,10K,5,53
PennantPark Floating Rate Capital Ltd.,10K,6,58
"NextGen Healthcare, Inc.",10K,8,77
Ladder Capital Corp,10K,6,59
Enstar Group Limited,10K,6,55
Hospitality Properties Trust,10K,10,99
McDonald&#39;s Corporation,10K,10,93
"Evofem Biosciences, Inc.",10K,1,4
Cytori Therapeutics Inc.,10K,8,72
"Aaron&#39;s,  Inc.",10K,9,90
Lazard Ltd.,10K,6,57
"Harvard Bioscience, Inc.",10K,1,12
Belden Inc,10K,3,36
"Ormat Technologies, Inc.",10K,2,30
Verra Mobility Corporation,10K,8,69
"Allied Motion Technologies, Inc.",10K,1,7
"Safeguard Scientifics, Inc.",10K,1,9
"Lands&#39; End, Inc.",10K,9,89
"MEI Pharma, Inc.",10K,1,2
"Cohen & Steers Closed-End Opportunity Fund, Inc.",10K,6,59
"Sprouts Farmers Market, Inc.",10K,9,85
"Aclaris Therapeutics, Inc.",10K,8,72
Energous Corporation,10K,3,33
JMP Group LLC,10K,6,57
Westrock Company,10K,4,46
3M Company,10K,4,46
ESCO Technologies Inc.,10K,8,72
PTC Inc.,10K,7,64
"Chipotle Mexican Grill, Inc.",10K,10,93
Buckeye Partners L.P.,10K,2,31
Atlantic American Corporation,10K,6,54
Metropolitan Bank Holding Corp.,10K,5,53
"Five Point Holdings, LLC",10K,10,97
"AeroVironment, Inc.",10K,3,34
"GlycoMimetics, Inc.",10K,1,4
"Fuel Tech, Inc.",10K,2,20
Mesabi Trust,10K,8,72
QUALCOMM Incorporated,10K,3,38
"Harrow Health, Inc.",10K,1,3
"Aspen Aerogels, Inc.",10K,2,20
Anavex Life Sciences Corp.,10K,1,2
"Dicerna Pharmaceuticals, Inc.",10K,1,1
KBL Merger Corp. IV,10K,8,69
Regency Centers Corporation,10K,10,100
"TransEnterix, Inc.",10K,1,5
"Alta Mesa Resources, Inc.",10K,2,28
"Resources Connection, Inc.",10K,8,79
DLH Holdings Corp.,10K,8,80
India Globalization Capital Inc.,10K,8,72
"Hope Bancorp, Inc.",10K,5,53
"Vertex Energy, Inc",10K,2,19
Ashford Hospitality Trust Inc,10K,10,94
Extra Space Storage Inc,10K,10,100
"Escalade, Incorporated",10K,9,88
Cabot Corporation,10K,2,23
"Safety Insurance Group, Inc.",10K,6,55
"NETGEAR, Inc.",10K,8,72
"New York Mortgage Trust, Inc.",10K,6,59
"Matson, Inc.",10K,2,14
Duff & Phelps Global Utility Income Fund Inc.,10K,6,57
FedEx Corporation,10K,2,15
Anixter International Inc.,10K,3,39
Monster Beverage Corporation,10K,9,86
First Trust Energy Infrastructure Fund,10K,8,84
"Chembio Diagnostics, Inc.",10K,8,72
eBay Inc.,10K,8,83
"Freightcar America, Inc.",10K,4,40
"Merrill Lynch Depositor, Inc.",10K,6,56
Willis Towers Watson Public Limited Company,10K,8,80
Clipper Realty Inc.,10K,8,72
Marin Software Incorporated,10K,7,60
"China Green Agriculture, Inc.",10K,8,71
"Huntington Ingalls Industries, Inc.",10K,2,18
"Corbus Pharmaceuticals Holdings, Inc.",10K,1,4
KeyCorp,10K,5,53
"The Andersons, Inc.",10K,2,26
uniQure N.V.,10K,1,1
Histogenics Corporation,10K,8,72
"CryoLife, Inc.",10K,1,6
"CIRCOR International, Inc.",10K,8,72
Gladstone Commercial Corporation,10K,10,100
"Famous Dave&#39;s of America, Inc.",10K,10,93
"Heartland Financial USA, Inc.",10K,5,53
Jacobs Engineering Group Inc.,10K,2,17
Fidelity Southern Corporation,10K,8,72
NovoCure Limited,10K,1,5
RenaissanceRe Holdings Ltd.,10K,6,55
"America First Multifamily Investors, L.P.",10K,10,100
Steel Partners Holdings LP,10K,4,47
"Amneal Pharmaceuticals, Inc.",10K,8,72
Highpower International Inc,10K,8,71
"SORL Auto Parts, Inc.",10K,8,71
Invesco Plc,10K,6,57
Kite Realty Group Trust,10K,10,100
Tocagen Inc.,10K,1,1
II-VI Incorporated,10K,8,72
"Madrigal Pharmaceuticals, Inc.",10K,1,1
Enterprise Bancorp Inc,10K,5,53
Consolidated Edison Inc,10K,2,30
"Bridgeline Digital, Inc.",10K,7,61
"Mesa Air Group, Inc.",10K,2,15
"Assertio Therapeutics, Inc.",10K,1,4
"RCI Hospitality Holdings, Inc.",10K,8,72
"Ranger Energy Services, Inc.",10K,2,16
Nektar Therapeutics,10K,1,4
Atlanticus Holdings Corporation,10K,8,83
"Acorda Therapeutics, Inc.",10K,1,4
"Comstock Holding Companies, Inc.",10K,10,96
"Applied Industrial Technologies, Inc.",10K,4,48
"Leidos Holdings, Inc.",10K,2,17
"Raymond James Financial, Inc.",10K,6,56
Deere & Company,10K,4,41
"Fitbit, Inc.",10K,7,66
Geron Corporation,10K,1,2
"Soligenix, Inc.",10K,1,2
"Federated Investors, Inc.",10K,6,57
"Clearfield, Inc.",10K,3,39
"Zendesk, Inc.",10K,7,60
Retail Opportunity Investments Corp.,10K,8,69
Bank of Commerce Holdings (CA),10K,5,53
Synnex Corporation,10K,9,91
The Middleby Corporation,10K,4,47
"Plains All American Pipeline, L.P.",10K,2,31
Boxlight Corporation,10K,8,75
"IT Tech Packaging, Inc.",10K,8,72
"Bluerock Residential Growth REIT, Inc.",10K,8,72
"J.C. Penney Company, Inc. Holding Company",10K,9,89
Kimco Realty Corporation,10K,10,100
NVIDIA Corporation,10K,8,72
Aflac Incorporated,10K,6,54
"Shake Shack, Inc.",10K,10,93
"Aerojet Rocketdyne Holdings, Inc.",10K,8,72
"Inovio Pharmaceuticals, Inc.",10K,1,2
Internap Corporation,10K,7,65
"Banc of California, Inc.",10K,5,52
Hi-Crush Partners LP,10K,2,22
"Hertz Global Holdings, Inc",10K,8,74
Pattern Energy Group Inc.,10K,2,30
"Black Knight, Inc.",10K,8,81
Hess Corporation,10K,2,28
"Shell Midstream Partners, L.P.",10K,2,31
"Empire Resorts, Inc.",10K,10,95
Essent Group Ltd.,10K,6,55
"Highwoods Properties, Inc.",10K,10,100
"Finjan Holdings, Inc.",10K,2,26
"Rockwell Automation, Inc.",10K,4,45
"Planet Fitness, Inc.",10K,10,93
NextDecade Corporation,10K,2,18
Criteo S.A.,10K,7,66
"Landstar System, Inc.",10K,2,13
ProPetro Holding Corp.,10K,2,16
"CareDx, Inc.",10K,1,11
"Retail Properties of America, Inc.",10K,10,100
New England Realty Associates Limited Partnership,10K,10,100
iPic Entertainment Inc.,10K,10,93
"B&G Foods, Inc.",10K,9,86
Modine Manufacturing Company,10K,4,45
Innodata Inc.,10K,8,79
"Bloomin&#39; Brands, Inc.",10K,10,93
Seaboard Corporation,10K,2,26
"Armada Hoffler Properties, Inc.",10K,10,100
"Synthetic Biologics, Inc",10K,1,2
"Akebia Therapeutics, Inc.",10K,8,72
"Enzo Biochem, Inc.",10K,8,72
"Priority Technology Holdings, Inc.",10K,8,69
Alphabet Inc.,10K,7,66
"Alpine Immune Sciences, Inc.",10K,1,4
"Genprex, Inc.",10K,1,1
American Campus Communities Inc,10K,10,97
"Ottawa Bancorp, Inc.",10K,5,53
PacWest Bancorp,10K,5,53
Medley LLC,10K,6,57
"Legg Mason, Inc.",10K,6,57
"Apogee Enterprises, Inc.",10K,4,49
IPG Photonics Corporation,10K,3,37
"TrovaGene, Inc.",10K,1,11
Celanese Corporation,10K,2,23
"Fred&#39;s, Inc.",10K,9,89
"Sypris Solutions, Inc.",10K,3,37
"SharpSpring, Inc.",10K,7,66
Global X Internet of Things ETF,10K,3,34
Enbridge Inc,10K,2,31
"Timberland Bancorp, Inc.",10K,5,52
"RealPage, Inc.",10K,7,60
"Mastech Digital, Inc",10K,8,79
"Electromed, Inc.",10K,8,72
Jones Lang LaSalle Incorporated,10K,8,72
Mallinckrodt plc,10K,1,8
Howard Hughes Corporation (The),10K,10,97
Genco Shipping & Trading Limited,10K,2,14
China Recycling Energy Corporation,10K,8,71
SunPower Corporation,10K,3,33
Navistar International Corporation,10K,4,42
John Bean Technologies Corporation,10K,2,15
TCF Financial Corporation,10K,5,53
Ark Restaurants Corp.,10K,10,93
"MDU Resources Group, Inc.",10K,2,30
"Sesen Bio, Inc.",10K,1,4
"Colony Credit Real Estate, Inc.",10K,6,59
Solar Senior Capital Ltd.,10K,6,58
Meredith Corporation,10K,7,68
Newmont Goldcorp Corporation,10K,8,72
CPS Technologies Corp.,10K,3,37
"Cohen & Steers Select Preferred and Income Fund, Inc.",10K,6,59
"Pulmatrix, Inc.",10K,1,5
"Paratek Pharmaceuticals, Inc.",10K,1,4
Cadence Bancorporation,10K,5,53
Bristol-Myers Squibb Company,10K,1,8
"Community Health Systems, Inc.",10K,8,72
"Innovative Industrial Properties, Inc.",10K,10,100
The AES Corporation,10K,2,30
DNB Financial Corp,10K,5,53
"TIER REIT, Inc.",10K,10,100
"PlayAGS, Inc.",10K,10,95
Acme United Corporation.,10K,9,88
Orrstown Financial Services Inc,10K,5,53
"Xenia Hotels & Resorts, Inc.",10K,10,94
KKR Real Estate Finance Trust Inc.,10K,6,59
Sabre Corporation,10K,8,72
Triple-S Management Corporation,10K,8,78
Gladstone Capital Corporation,10K,6,58
Knowles Corporation,10K,3,35
"Consolidated Communications Holdings, Inc.",10K,7,65
Zynga Inc.,10K,7,66
"AgroFresh Solutions, Inc.",10K,8,69
"Adams Resources & Energy, Inc.",10K,2,31
"Heritage Insurance Holdings, Inc.",10K,6,55
"Organovo Holdings, Inc.",10K,1,2
American Water Works,10K,2,29
"WEC Energy Group, Inc.",10K,2,30
"Pro-Dex, Inc.",10K,1,7
Solitario Zinc Corp.,10K,2,21
Invitation Homes Inc.,10K,10,100
"Home BancShares, Inc.",10K,5,53
Altair Engineering Inc.,10K,7,64
"GenMark Diagnostics, Inc.",10K,1,11
"WellCare Health Plans, Inc.",10K,8,78
"Genesis Energy, L.P.",10K,8,72
"Bar Harbor Bankshares, Inc.",10K,5,53
Ducommun Incorporated,10K,4,44
"Tallgrass Energy, LP",10K,2,31
Artesian Resources Corporation,10K,2,29
Gorman-Rupp Company (The),10K,4,50
"Willamette Valley Vineyards, Inc.",10K,8,72
Bridgford Foods Corporation,10K,9,86
Louisiana-Pacific Corporation,10K,4,51
"ARCA biopharma, Inc.",10K,8,72
"Premier Financial Bancorp, Inc.",10K,5,53
Pool Corporation,10K,4,48
"Extraction Oil & Gas, Inc.",10K,2,28
"Acadia Healthcare Company, Inc.",10K,8,76
"Connecticut Water Service, Inc.",10K,2,29
"FRP Holdings, Inc.",10K,2,22
"Aratana Therapeutics, Inc.",10K,1,3
AMCON Distributing Company,10K,9,85
"Sienna Biopharmaceuticals, Inc.",10K,1,4
"ScanSource, Inc.",10K,3,35
Duluth Holdings Inc.,10K,9,89
"NTN Buzztime, Inc.",10K,7,66
PICO Holdings Inc.,10K,10,97
MSCI Inc,10K,6,56
Quorum Health Corporation,10K,8,72
Garmin Ltd.,10K,3,34
"Washington Trust Bancorp, Inc.",10K,5,53
"ServiceMaster Global Holdings, Inc.",10K,8,72
Altisource Portfolio Solutions S.A.,10K,8,81
Cognex Corporation,10K,3,37
"Synlogic, Inc.",10K,8,72
Hamilton Beach Brands Holding Company,10K,4,47
IHS Markit Ltd.,10K,8,81
Mackinac Financial Corporation,10K,5,53
"Diamond Offshore Drilling, Inc.",10K,2,16
"Protagonist Therapeutics, Inc.",10K,1,4
"ARMOUR Residential REIT, Inc.",10K,6,59
Hershey Company (The),10K,9,86
"Assurant, Inc.",10K,6,54
"Citrix Systems, Inc.",10K,7,60
"Melrose Bancorp, Inc.",10K,5,52
Northrim BanCorp Inc,10K,8,72
"Sterling Bancorp, Inc.",10K,5,53
"Allegiance Bancshares, Inc.",10K,8,72
Foresight Energy LP,10K,8,72
"Construction Partners, Inc.",10K,2,18
Trinseo S.A.,10K,2,23
"MMA Capital Holdings, Inc.",10K,6,59
Lincoln National Corporation,10K,6,54
Oasis Midstream Partners LP,10K,8,72
"comScore, Inc.",10K,7,66
Emerge Energy Services LP,10K,2,22
Vistra Energy Corp.,10K,2,30
Polaris Industries Inc.,10K,4,41
Curtiss-Wright Corporation,10K,8,72
"Avid Bioservices, Inc.",10K,1,2
"FleetCor Technologies, Inc.",10K,8,83
Glen Burnie Bancorp,10K,5,52
"BioLife Solutions, Inc.",10K,1,2
"Owens-Illinois, Inc.",10K,4,51
Pinnacle West Capital Corporation,10K,8,72
"Jerash Holdings (US), Inc.",10K,9,88
"Bain Capital Specialty Finance, Inc.",10K,6,58
Capitol Investment Corp. IV,10K,8,69
"KBR, Inc.",10K,2,18
