"","Symbol","Name","LastSale","MarketCap","ADR.TSO","IPOyear","Sector","Industry","Summary.Quote","X.x","X.y","finance_site","website","description","keywords"
"866","ESGRO","Enstar Group Limited","25.77",113388,"n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgro",NA,876,"https://finance.yahoo.com/quote/ESGRO","http://www.enstargroup.com","Enstar Group Limited",""
"867","ESGRO","Enstar Group Limited","25.77",113388,"n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgro",NA,875,"https://finance.yahoo.com/quote/ESGRO","http://www.enstargroup.com","",""
"868","ESGRP","Enstar Group Limited","26.0982",417571.2,"n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgrp",NA,878,"https://finance.yahoo.com/quote/ESGRP","http://www.enstargroup.com","Enstar Group Limited",""
"869","ESGRP","Enstar Group Limited","26.0982",417571.2,"n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgrp",NA,877,"https://finance.yahoo.com/quote/ESGRP","http://www.enstargroup.com","",""
"870","ESLT","Elbit Systems Ltd.","138",5899939116,"n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/eslt",NA,844,"https://finance.yahoo.com/quote/ESLT","http://www.elbitsystems.com",NA,NA
"871","ESPR","Esperion Therapeutics, Inc.","51.73",1392439998.88,"n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/espr",NA,895,"https://finance.yahoo.com/quote/ESPR","http://www.esperion.com","Esperion focuses on developing &amp; commercializing complementary oral therapies to treat patients with elevated low-density lipoprotein cholesterol (LDL-C).",NA
"872","ESQ","Esquire Financial Holdings, Inc.","23.01",173327956.23,"n/a","2017","Finance","Commercial Banks","https://www.nasdaq.com/symbol/esq",NA,896,"https://finance.yahoo.com/quote/ESQ","http://www.esquirebank.com","Esquire Bank is a full-service bank serving professional service firms, law professionals, small to mid-size businesses, and individuals in Garden City, Palm Beach Gardens, &amp; surrounding New York areas.",NA
"873","ESSA","ESSA Bancorp, Inc.","15.19",173301722.65,"n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/essa",NA,897,"https://finance.yahoo.com/quote/ESSA","http://ir.essabank.com",NA,NA
"874","ESTA","Establishment Labs Holdings Inc.","26.09",532476628.07,"n/a","2018","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/esta",NA,899,"https://finance.yahoo.com/quote/ESTA","http://www.establishmentlabs.com",NA,NA
"875","ESTR","Estre Ambiental, Inc.","1.05",53746068.6,"n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/estr",NA,900,"https://finance.yahoo.com/quote/ESTR","http://www.estre.com.br",NA,NA
"876","ESXB","Community Bankers Trust Corporation.","7.56",167597481.24,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esxb",NA,643,"https://finance.yahoo.com/quote/ESXB","http://www.cbtrustcorp.com",NA,NA
"877","ETFC","E*TRADE Financial Corporation","47.96",11734406196.48,"n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/etfc",NA,818,"https://finance.yahoo.com/quote/ETFC","http://etradefinancialcorporation.gcs-web.com","The Investor Relations website contains information about E*TRADE Financial Corporation&#039;s business for stockholders, potential investors, and financial analysts.",NA
"878","ETON","Eton Pharmaceuticals, Inc.","8.3",146311802.4,"n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eton",NA,901,"https://finance.yahoo.com/quote/ETON","http://www.etonpharma.com",NA,NA
"879","ETSY","Etsy, Inc.","62.78",7545175753.08,"n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/etsy",NA,902,"https://finance.yahoo.com/quote/ETSY","http://www.etsy.com",NA,NA
"880","EVBG","Everbridge, Inc.","83.06",2734813625.6,"n/a","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/evbg",NA,908,"https://finance.yahoo.com/quote/EVBG","http://www.everbridge.com","Critical events happen every day that threaten safety, interrupt supply chains, and disrupt operations. Rapidly pinpoint threats and automate response.",NA
"881","EVER","EverQuote, Inc.","10.74",273831207.12,"n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ever",NA,910,"https://finance.yahoo.com/quote/EVER","http://www.everquote.com",NA,NA
"882","EVFM","Evofem Biosciences, Inc.","5.6",198056269.6,"n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/evfm",NA,914,"https://finance.yahoo.com/quote/EVFM","http://www.evofem.com",NA,NA
"883","EVGN","Evogene Ltd.","1.739",44786722.483,"n/a","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/evgn",NA,915,"https://finance.yahoo.com/quote/EVGN","http://www.evogene.com",NA,NA
"884","EVK","Ever-Glory International Group, Inc.","3.52",52096492.8,"n/a","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/evk",NA,909,"https://finance.yahoo.com/quote/EVK","http://www.everglorygroup.com",NA,NA
"885","EVLO","Evelo Biosciences, Inc.","7.48",239685955.96,"n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/evlo",NA,907,"https://finance.yahoo.com/quote/EVLO","http://www.evelobio.com","Evelo is pioneering therapies that modulate systemic immune response by acting on the gut-body network - monoclonal microbials. They have the potential to treat many diseases, including inflammatory disease, cancer, autoimmune disease, metabolic, neurobehavior and neuroinflammatory diseases.",NA
"886","EVLV","EVINE Live Inc.","0.4358",33098428.207,"n/a","n/a","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/evlv",NA,912,"https://finance.yahoo.com/quote/EVLV","http://www.evine.com","Shop from the comfort of home with Evine and find kitchen and home appliances, jewelry, electronics, beauty products and more by top designers and brands.",NA
"887","EVOK","Evoke Pharma, Inc.","0.5947",13833703.255,"n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/evok",NA,916,"https://finance.yahoo.com/quote/EVOK","http://www.evokepharma.com",NA,NA
"888","EVOL","Evolving Systems, Inc.","0.86",10489060.52,"n/a","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/evol",NA,918,"https://finance.yahoo.com/quote/EVOL","http://www.evolving.com","Delivering SIM activation and customer-value management solutions with the big ideas to drive increased ARPU whilst increasing efficiencies and reducing the cost of operations in a world of declining margins.",NA
"889","EVOP","EVO Payments, Inc.","28.23",2312830912.29,"n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/evop",NA,913,"https://finance.yahoo.com/quote/EVOP","http://www.evopayments.com",NA,NA
"890","EVSI","Envision Solar International, Inc.","5.34",26201404.2,"n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/evsi",NA,884,"https://finance.yahoo.com/quote/EVSI","http://www.envisionsolar.com",NA,NA
"891","EWBC","East West Bancorp, Inc.","47.08",6852282610.8,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ewbc",NA,824,"https://finance.yahoo.com/quote/EWBC","http://www.eastwestbank.com","East West Bank provides exceptional personal banking, small business loans, home mortgages and international banking services to customers worldwide. ","personal banking, business banking, commercial banking, commercial real estate, home loans, business loans, SBA, small business"
"892","EXAS","Exact Sciences Corporation","96.19",12421859248.2,"n/a","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/exas",NA,919,"https://finance.yahoo.com/quote/EXAS","http://www.exactsciences.com","Our mission is to deliver life-changing innovations in earlier cancer detection.",NA
"893","EXEL","Exelixis, Inc.","19.33",5833162991.48,"n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/exel",NA,921,"https://finance.yahoo.com/quote/EXEL","http://www.exelixis.com","We drive to deliver results and new medicines to treat and defeat cancer, giving patients hope for the future. Cancer is our cause.",NA
"894","EXFO","EXFO Inc","4.23",100462157.37,"n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/exfo",NA,922,"https://finance.yahoo.com/quote/EXFO","http://www.exfo.com","EXFO’s unique blend of equipment, software and services accelerate digital transformations related to fiber, 4G/LTE and 5G deployments",NA
"895","EXLS","ExlService Holdings, Inc.","60.72",2085244539.84,"n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/exls",NA,923,"https://finance.yahoo.com/quote/EXLS","http://www.exlservice.com",NA,"EXL, EXL Service, Digital Intelligence, Operations Management, Digital Technology, Artificial Intelligence"
"896","EXPD","Expeditors International of Washington, Inc.","74.54",12820574535.08,"n/a","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/expd",NA,926,"https://finance.yahoo.com/quote/EXPD","http://www.expeditors.com",NA,NA
"897","EXPE","Expedia Group, Inc.","116.26",17300381806.88,"n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/expe",NA,925,"https://finance.yahoo.com/quote/EXPE","http://www.expediagroup.com","Expedia Group is one of the world’s leading travel companies, with an extensive brand portfolio that includes some of the world’s most trusted online travel brands.",NA
"898","EXPI","eXp World Holdings, Inc.","11.37",701266625.88,"n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/expi",NA,924,"https://finance.yahoo.com/quote/EXPI","http://expworldholdings.com",NA,NA
"899","EXPO","Exponent, Inc.","56.08",2910609874.56,"n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/expo",NA,927,"https://finance.yahoo.com/quote/EXPO","http://www.exponent.com",NA,NA
"900","EXTR","Extreme Networks, Inc.","6.07",720844725.63,"n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/extr",NA,930,"https://finance.yahoo.com/quote/EXTR","http://www.extremenetworks.com","Extreme Networks (EXTR) delivers customer-driven enterprise networking solutions that create stronger connections with customers, partners, and employees.",NA
"901","EYE","National Vision Holdings, Inc.","27.11",2120484883.32,"n/a","2017","Health Care","Ophthalmic Goods","https://www.nasdaq.com/symbol/eye",NA,1726,"https://finance.yahoo.com/quote/EYE","http://www.nationalvision.com","National Vision, Inc. is one of the largest optical retailers in the country operating under five brands including America&#39;s Best Contacts &amp; Eyeglasses and Eyeglass World.",NA
"902","EYEG","Eyegate Pharmaceuticals, Inc.","0.25",11393934.25,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyeg",NA,931,"https://finance.yahoo.com/quote/EYEG","http://www.eyegatepharma.com","",NA
"903","EYEG","Eyegate Pharmaceuticals, Inc.","0.25",11393934.25,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyeg",NA,932,"https://finance.yahoo.com/quote/EYEG","http://www.eyegatepharma.com","Superior Treatment Options",NA
"904","EYEN","Eyenovia, Inc.","5.18",62259186.64,"n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyen",NA,933,"https://finance.yahoo.com/quote/EYEN","http://www.eyenoviabio.com",NA,NA
"905","EYES","Second Sight Medical Products, Inc.","0.895",111157175.095,"n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/eyes",NA,2237,"https://finance.yahoo.com/quote/EYES","http://www.secondsight.com","Building on over 20 years of research, Second Sight develops groundbreaking prosthetic systems to provide functional vision to the visually impaired.",NA
"906","EYPT","EyePoint Pharmaceuticals, Inc.","1.85",196295596.8,"n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/eypt",NA,934,"https://finance.yahoo.com/quote/EYPT","http://eyepointpharma.com","Specialty pharmaceutical company focused on preventing blindness through the development of innovative sustained-release drug products and technologies.",NA
"907","EZPW","EZCORP, Inc.","9.14",506769502.74,"n/a","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/ezpw",NA,935,"https://finance.yahoo.com/quote/EZPW","http://www.ezcorp.com",NA,NA
"908","FAMI","FARMMI, INC.","2.2",26250400,"n/a","2018","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/fami",NA,945,"https://finance.yahoo.com/quote/FAMI","http://www.farmmi88.com","地理标志农产品交易平台","地理标志，农产品，养生菌，香菇，木耳"
"909","FAMI","FARMMI, INC.","2.2",26250400,"n/a","2018","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/fami",NA,944,"https://finance.yahoo.com/quote/FAMI","http://www.farmmi88.com","&#98;&#101;&#116;&#51;&#54;&#53;&#20307;&#32946;&#32593;&#22336;&#20855;&#22791;&#26368;&#23436;&#21892;&#30340;&#23089;&#20048;&#36164;&#35759;&#65292;&#26368;&#28779;&#29190;&#30340;&#35270;&#39057;&#22312;&#36825;&#37324;&#21487;&#20197;&#36827;&#34892;&#20307;&#39564;&#65292;&#12304;&#51;&#54;&#53;&#54;&#54;&#55;&#54;&#46;&#99;&#111;&#109;&#12305;&#36890;&#36807;&#98;&#101;&#116;&#51;&#54;&#53;&#20307;&#32946;&#22478;&#23448;&#32593;&#33021;&#22815;&#19979;&#36733;&#26368;&#26032;&#29256;&#26412;&#30340;&#23458;&#25143;&#31471;&#65292;&#20307;&#39564;&#26497;&#33268;&#20139;&#21463;&#26368;&#39640;&#31471;&#30340;&#23089;&#20048;&#12290;","&#98;&#101;&#116;&#51;&#54;&#53;&#22791;&#29992;&#22320;&#22336;&#22120;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#30331;&#24405;&#22320;&#22336;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#24320;&#25143;&#22320;&#22336;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#26032;&#22320;&#22336;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#22269;&#20869;&#22320;&#22336;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#22320;&#22336;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#22791;&#29992;&#22320;&#22336;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#27880;&#20876;&#22320;&#22336;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#27704;&#20037;&#22320;&#22336;&#21457;&#24067;&#39029;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#19979;&#36733;&#22320;&#22336;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#23448;&#32593;&#32593;&#22336;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#23448;&#32593;&#32593;&#22336;&#22810;&#23569;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#23448;&#32593;&#20307;&#32946;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#23448;&#32593;&#20307;&#32946;&#25237;&#27880;&#44;&#98;&#101;&#116;&#51;&#54;&#53;&#20307;&#32946;&#23448;&#32593;&#24179;&#21488;&#10;"
